2021-04-14 22:10:55,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:10:55 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 22:20:46,154 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f16ee1e9d5e7-45731-1618410045976-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:20:46,182 | INFO  | Listening for connections at: tcp://f16ee1e9d5e7:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:20:46,186 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:20:46,212 | INFO  | Listening for connections at: amqp://f16ee1e9d5e7:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:20:46,227 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:20:46,237 | INFO  | Listening for connections at: stomp://f16ee1e9d5e7:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:20:46,243 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:20:46,261 | INFO  | Listening for connections at: mqtt://f16ee1e9d5e7:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:20:46,263 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:20:46,599 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3561c410{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 22:20:46,678 | INFO  | Listening for connections at ws://f16ee1e9d5e7:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 22:20:46,679 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:20:46,681 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f16ee1e9d5e7-45731-1618410045976-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:20:46,682 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:20:47,748 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 22:20:48,262 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:20:48,263 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:20:48,369 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 22:20:48,938 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 22:20:49,090 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 22:22:24,639 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:22:24 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 22:22:26,609 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:22:26,699 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:22:26,703 | INFO  | Recovering from the journal @1:28 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:22:26,710 | INFO  | Recovery replayed 21 operations from the journal in 0.007 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:22:26,736 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 22:22:26,766 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 22:22:26,873 | INFO  | Recovering from the scheduled job journal @1:28 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:22:26,876 | INFO  | Recovery replayed 7 operations from the journal in 0.003 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:22:26,879 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:22:26,959 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:0a16a20bf887-35029-1618410146770-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:22:27,010 | INFO  | Listening for connections at: tcp://0a16a20bf887:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:22:27,021 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:22:27,055 | INFO  | Listening for connections at: amqp://0a16a20bf887:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:22:27,062 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:22:27,085 | INFO  | Listening for connections at: stomp://0a16a20bf887:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:22:27,091 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:22:27,103 | INFO  | Listening for connections at: mqtt://0a16a20bf887:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:22:27,105 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:22:27,465 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3561c410{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 22:22:27,525 | INFO  | Listening for connections at ws://0a16a20bf887:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 22:22:27,532 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:22:27,533 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:0a16a20bf887-35029-1618410146770-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:22:27,534 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:22:28,718 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 22:22:29,071 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:22:29,072 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:22:29,146 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 22:22:29,835 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 22:22:30,112 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 22:26:50,290 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:26:50 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 22:26:51,067 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:26:51,113 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:26:51,118 | INFO  | Recovering from the journal @1:28 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:26:51,124 | INFO  | Recovery replayed 24 operations from the journal in 0.007 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:26:51,131 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 22:26:51,139 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 22:26:51,248 | INFO  | Recovering from the scheduled job journal @1:28 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:26:51,251 | INFO  | Recovery replayed 8 operations from the journal in 0.003 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:26:51,253 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:26:51,293 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:4e129af33883-38899-1618410411142-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:26:51,311 | INFO  | Listening for connections at: tcp://4e129af33883:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:26:51,317 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:26:51,321 | INFO  | Listening for connections at: amqp://4e129af33883:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:26:51,323 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:26:51,326 | INFO  | Listening for connections at: stomp://4e129af33883:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:26:51,328 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:26:51,334 | INFO  | Listening for connections at: mqtt://4e129af33883:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:26:51,336 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:26:51,462 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3561c410{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 22:26:51,493 | INFO  | Listening for connections at ws://4e129af33883:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 22:26:51,494 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:26:51,495 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:4e129af33883-38899-1618410411142-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:26:51,497 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:26:51,936 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 22:26:52,080 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:26:52,081 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 22:26:52,116 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 22:26:52,313 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 22:26:52,374 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 22:28:38,094 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:28:38 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 22:28:39,776 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:28:39,834 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:28:39,916 | INFO  | Recovering from the journal @1:5255 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:28:39,919 | INFO  | Recovery replayed 19 operations from the journal in 0.079 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 22:28:39,931 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 22:28:39,940 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 22:28:40,052 | INFO  | Recovering from the scheduled job journal @1:604 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:28:40,053 | INFO  | Recovery replayed 1 operations from the journal in 0.001 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:28:40,054 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 22:28:40,141 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3b5a8e22e1b9-41043-1618410519945-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:28:40,170 | INFO  | Listening for connections at: tcp://3b5a8e22e1b9:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:28:40,184 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:28:40,196 | INFO  | Listening for connections at: amqp://3b5a8e22e1b9:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:28:40,205 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:28:40,228 | INFO  | Listening for connections at: stomp://3b5a8e22e1b9:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:28:40,236 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:28:40,267 | INFO  | Listening for connections at: mqtt://3b5a8e22e1b9:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 22:28:40,272 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:28:40,712 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 22:28:40,756 | INFO  | Listening for connections at ws://3b5a8e22e1b9:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 22:28:40,756 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 22:28:40,758 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3b5a8e22e1b9-41043-1618410519945-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:28:40,759 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 22:28:41,597 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
